Campaign,UnitID,SiteID,Type,Ware,Number,Weight,Era,Period,low,high
SLP-2005,2388,,CER,TIL,2,200,Classic,H,-350,-50
SLP-2005,2366,,CER,TIL,3,42,Classic,H,-350,-50
SLP-2005,2444,,CER,TIL,4,330,Classic,H,-350,-50
SLP-2005,3533,,CER,TIL,2,135,Classic,H,-350,-50
SLP-2005,3593,,CER,TIL,2,375,Classic,H,-350,-50
SLP-2005,2345,,CER,TIL,3,350,Classic,H,-350,-50
SLP-2005,2042,,CER,TIL,3,100,Classic,H,-350,-50
SLP-2005,3039,,CER,TIL,3,720,Classic,H,-350,-50
SLP-2005,258,,CER,TIL,3,275,Classic,H,-350,-50
SLP-2005,2183,,CER,TIL,3,210,Classic,H,-350,-50
SLP-2005,2483,,CER,TIL,8,500,Classic,H,-350,-50
SLP-2005,2446,,CER,TIL,4,330,Classic,H,-350,-50
SLP-2005,3204,,CER,TIL,11,1780,Classic,H,-350,-50
SLP-2005,2114,,CER,TIL,2,200,Classic,H,-350,-50
SLP-2005,2115,,CER,TIL,1,10,Classic,H,-350,-50
SLP-2005,2530,,CER,TIL,1,35,Classic,H,-350,-50
SLP-2005,2136,,CER,TIL,1,565,Classic,H,-350,-50
SLP-2005,3144,,CER,TIL,1,160,Classic,H,-350,-50
SLP-2005,2391,,CER,TIL,1,125,Classic,H,-350,-50
SLP-2005,2470,,CER,TIL,1,55,Classic,H,-350,-50
SLP-2005,3209,,CER,TIL,3,125,Classic,H,-350,-50
SLP-2005,3506,,CER,TIL,1,70,Classic,H,-350,-50
SLP-2005,3155,,CER,TIL,4,455,Classic,H,-350,-50
SLP-2005,3203,,CER,TIL,2,50,Classic,H,-350,-50
SLP-2005,2389,,CER,TIL,1,240,Classic,H,-350,-50
SLP-2005,2019,,CER,TIL,1,"100
100",Classic,H,-350,-50
SLP-2005,2040,,CER,TIL,1,40,Classic,H,-350,-50
SLP-2005,2052,,CER,TIL,1,115,Classic,H,-350,-50
SLP-2005,2065,,CER,TIL,1,40,Classic,H,-350,-50
SLP-2005,2084,,CER,TIL,2,40,Classic,H,-350,-50
SLP-2005,2107,,CER,TIL,1,160,Classic,H,-350,-50
SLP-2005,2480,,CER,TIL,2,290,Classic,H,-350,-50
SLP-2005,2603,,CER,TIL,1,20,Classic,H,-350,-50
SLP-2005,3037,,CER,TIL,1,280,Classic,H,-350,-50
SLP-2005,3136,,CER,TIL,3,200,Classic,H,-350,-50
SLP-2005,3158,,CER,TIL,1,60,Classic,H,-350,-50
SLP-2005,3211,,CER,TIL,1,50,Classic,H,-350,-50
SLP-2005,3504,,CER,TIL,1,40,Classic,H,-350,-50
SLP-2005,2260,,CER,TIL,1,235,Classic,H,-350,-50
SLP-2005,2426,,CER,TIL,1,300,Classic,H,-350,-50
SLP-2005,2479,,CER,TIL,1,70,Classic,H,-350,-50
SLP-2005,3088,,CER,TIL,2,245,Classic,H,-350,-50
SLP-2005,3118,,CER,TIL,1,280,Classic,H,-350,-50
SLP-2005,3134,,CER,TIL,2,95,Classic,H,-350,-50
SLP-2005,3144,,CER,TIL,2,175,Classic,H,-350,-50
SLP-2005,3035,,CER,TIL,1,60,Classic,H,-350,-50
SLP-2005,2050,,CER,TIL,1,225,Classic,H,-350,-50
SLP-2005,2053,,CER,TIL,2,90,Classic,H,-350,-50
SLP-2005,3517,,CER,TIL,1,1055,Classic,H,-350,-50
SLP-2005,3241,,CER,TIL,1,110,Classic,H,-350,-50
SLP-2005,2050,,CER,TIL,1,125,Classic,H,-350,-50
SLP-2005,3526,,CER,TIL,1,70,Classic,H,-350,-50
SLP-2005,3041,,CER,TIL,1,195,Classic,H,-350,-50
SLP-2005,2000,,CER,TIL,1,25,Classic,H,-350,-50
SLP-2005,2392,,CER,TIL,1,105,Classic,H,-350,-50
SLP-2005,2398,,CER,TIL,1,240,Classic,H,-350,-50
SLP-2005,3047,,CER,TIL,1,150,Classic,H,-350,-50
SLP-2005,3205,,CER,TIL,1,355,Classic,H,-350,-50
SLP-2005,2051,,CER,TIL,2,,Classic,H,-350,-50
SLP-2005,2382,,CER,TIL,1,80,Classic,H,-350,-50
SLP-2005,3184,,CER,TIL,2,235,Not recorded,H,-350,-50
SLP-2005,3518,,CER,TIL,25,1825,Not recorded,H,-350,-50
SLP-2005,3509,,CER,TIL,1,190,Not recorded,H,-350,-50
SLP-2005,2343,,CER,UN,1,250,Classic,H,-350,-50
SLP-2005,3517,,CER,UN,21,760,Classic,H,-350,-50
SLP-2005,3520,,CER,UN,1,110,Classic,H,-350,-50
SLP-2005,2383,,CER,UN,1,15,Classic,H,-350,-50
SLP-2005,2383,,CER,UN,1,30,Classic,H,-350,-50
SLP-2005,3047,,CER,UN,2,150,Classic,H,-350,-50
SLP-2005,3142,,CER,UN,1,30,Classic,H,-350,-50
SLP-2005,3162,,CER,UN,2,80,Classic,H,-350,-50
SLP-2005,2461,,CER,UN,1,100,Classic,H,-350,-50
SLP-2005,3038,,CER,UN,1,100,Classic,H,-350,-50
SLP-2005,3213,,CER,UNI,3,65,Classic,H,-350,-50
SLP-2005,3211,,CER,UNI,1,1,Classic,H,-350,-50
SLP-2004,343,,CER,UNI,3,,Classic,H,-350,-50
SLP-2005,2002,,VAR,-0,1,15,Classic,H,-350,-50
SLP-2004,323,,CER,CW1,1,,Classic,H,-350,-50
SLP-2004,343,,CER,CW1,2,,Classic,H,-350,-50
SLP-2005,2010,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2190,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2454,,CER,CW1,5,45,Classic,H,-350,-50
SLP-2005,2132,,CER,CW1,3,5,Classic,H,-350,-50
SLP-2005,2044,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2533,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2006,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2015,,CER,CW1,1,,Classic,H,-350,-50
SLP-2005,258,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2036,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,258,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2045,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2045,,CER,CW1,1,2,Classic,H,-350,-50
SLP-2005,2007,,CER,CW1,3,10,Classic,H,-350,-50
SLP-2005,2002,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2005,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2014,,CER,CW1,7,,Classic,H,-350,-50
SLP-2005,2080,,CER,CW1,1,10,Classic,H,-350,-50
SLP-2005,2124,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2159,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2045,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2178,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2044,,CER,CW1,5,25,Classic,H,-350,-50
SLP-2005,2014,,CER,CW1,1,,Classic,H,-350,-50
SLP-2005,2290,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2007,,CER,CW1,1,5,Classic,H,-350,-50
SLP-2005,2033,,CER,CW1,3,10,Classic,H,-350,-50
SLP-2005,2045,,CER,CW1,2,10,Classic,H,-350,-50
SLP-2005,2044,,CER,CW1,8,35,Classic,H,-350,-50
SLP-2005,2032,,CER,CW1,1,10,Classic,H,-350,-50
SLP-2005,3544,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2006,,CER,CW1,15,,Classic,H,-350,-50
SLP-2005,2116,,CER,CW1,1,1,Classic,H,-350,-50
SLP-2005,2048,,CER,CW1,5,20,Classic,H,-350,-50
SLP-2005,2028,,CER,CW2,1,,Classic,H,-350,-50
SLP-2005,2045,,CER,CW2,1,40,Classic,H,-350,-50
SLP-2005,2045,,CER,CW2,1,15,Classic,H,-350,-50
SLP-2005,2456,,CER,CW2,1,25,Classic,H,-350,-50
SLP-2005,2388,,CER,CW2,2,10,Classic,H,-350,-50
SLP-2005,2036,,CER,CW2,1,10,Classic,H,-350,-50
SLP-2005,2035,,CER,CW2,1,35,Classic,H,-350,-50
SLP-2005,2005,,CER,CW2,5,,Classic,H,-350,-50
SLP-2005,2456,,CER,CW2,1,45,Classic,H,-350,-50
SLP-2005,2005,,CER,CW2,2,,Classic,H,-350,-50
SLP-2005,2117,,CER,CW2,1,1,Classic,H,-350,-50
SLP-2005,2044,,CER,CW2,1,1,Classic,H,-350,-50
SLP-2005,2005,,CER,CW2,4,,Classic,H,-350,-50
SLP-2005,2454,,CER,CW2,6,145,Classic,H,-350,-50
SLP-2005,3593,,CER,CW2,2,95,Classic,H,-350,-50
SLP-2005,2080,,CER,CW2,1,10,Classic,H,-350,-50
SLP-2005,2452,,CER,CW2,2,10,Classic,H,-350,-50
SLP-2005,2011,,CER,CW2,1,5,Classic,H,-350,-50
SLP-2005,2045,,CER,CW2,1,10,Classic,H,-350,-50
SLP-2005,2459,,CER,IMP,1,60,Classic,H,-350,-50
SLP-2005,2455,G17,CER,PW,2,15,Classic,H,-350,-50
SLP-2005,2455,G17,CER,PW,4,25,Classic,H,-350,-50
SLP-2005,2047,,CER,PW,1,10,Classic,H,-350,-50
SLP-2005,2453,,CER,PW,8,40,Classic,H,-350,-50
SLP-2005,2005,,CER,PW,1,1,Classic,H,-350,-50
SLP-2005,2450,,CER,PW,4,20,Classic,H,-350,-50
SLP-2005,2011,,CER,PW,1,1,Classic,H,-350,-50
SLP-2005,2450,,CER,PW,1,5,Classic,H,-350,-50
SLP-2005,2533,,CER,PW,1,1,Classic,H,-350,-50
SLP-2005,2131,,CER,PW,1,1,Classic,H,-350,-50
SLP-2005,2453,,CER,PW,2,35,Classic,H,-350,-50
SLP-2005,2454,,CER,PW,2,5,Classic,H,-350,-50
SLP-2005,2045,,CER,PW,1,2,Classic,H,-350,-50
SLP-2004,419,,STO,-0,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,259,,CER,BG,2,,Classic- Medieval,H-M,-350,1500
SLP-2005,3578,,CER,CC,1,45,Not recorded,H-M,-350,1500
SLP-2004,256,,CER,CW,10,,Classic- Medieval,H-M,-350,1500
SLP-2004,419,,CER,CW,4,,Classic- Medieval,H-M,-350,1500
SLP-2004,326,,CER,CW,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,273,,CER,CW,2,,Classic- Medieval,H-M,-350,1500
SLP-2004,427,,CER,CW,2,,Classic- Medieval,H-M,-350,1500
SLP-2004,433,,CER,CW,2,,Classic- Medieval,H-M,-350,1500
SLP-2004,259,,CER,CW,19,,Classic- Medieval,H-M,-350,1500
SLP-2004,388,,CER,CW,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,456,,CER,CW,4,,Classic- Medieval,H-M,-350,1500
SLP-2005,3544,,CER,CW1,8,35,Classic,H-M,-350,1500
SLP-2005,3544,,CER,CW1,3,5,Classic,H-M,-350,1500
SLP-2005,3576,,CER,CW1,3,15,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,CW1,10,70,Classic- Medieval,H-M,-350,1500
SLP-2005,2602,,CER,CW1,1,3,Classic- Medieval,H-M,-350,1500
SLP-2005,2396,,CER,CW1,1,4,Classic- Medieval,H-M,-350,1500
SLP-2005,3586,,CER,CW1,2,10,Classic- Medieval,H-M,-350,1500
SLP-2005,2602,,CER,CW1,3,15,Classic- Medieval,H-M,-350,1500
SLP-2005,2457,,CER,CW1,2,10,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,CW1,2,10,Classic- Medieval,H-M,-350,1500
SLP-2005,2045,,CER,CW1,5,20,Not recorded,H-M,-350,1500
SLP-2005,3578,,CER,CW1,8,55,Not recorded,H-M,-350,1500
SLP-2005,2045,,CER,CW1,2,2,Not recorded,H-M,-350,1500
SLP-2005,3237,,CER,CW1,4,17,Not recorded,H-M,-350,1500
SLP-2005,2463,,CER,CW1,3,15,Unidentified,H-M,-350,1500
SLP-2005,2044,,CER,CW1,11,20,Not recorded,H-M,-350,1500
SLP-2005,2012,,CER,CW1,1,5,Not recorded,H-M,-350,1500
SLP-2005,2451,,CER,CW1,12,60,Unidentified,H-M,-350,1500
SLP-2005,2532,,CER,CW1,2,5,Unidentified,H-M,-350,1500
SLP-2005,2450,,CER,CW1,28,195,Unidentified,H-M,-350,1500
SLP-2005,2204,,CER,CW2,1,5,Classic,H-M,-350,1500
SLP-2005,3586,,CER,CW2,1,15,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,CW2,2,60,Classic- Medieval,H-M,-350,1500
SLP-2005,3233,,CER,CW2,1,100,Not recorded,H-M,-350,1500
SLP-2005,2014,,CER,CW2,1,,Not recorded,H-M,-350,1500
SLP-2005,2036,,CER,CW2,1,3,Not recorded,H-M,-350,1500
SLP-2005,3587,,CER,CW2,2,50,Not recorded,H-M,-350,1500
SLP-2005,2033,,CER,CW2,2,15,Not recorded,H-M,-350,1500
SLP-2005,2044,,CER,CW2,1,20,Not recorded,H-M,-350,1500
SLP-2005,2006,,CER,CW2,1,25,Not recorded,H-M,-350,1500
SLP-2005,2532,,CER,CW2,1,35,Unidentified,H-M,-350,1500
SLP-2005,2450,,CER,CW2,15,390,Unidentified,H-M,-350,1500
SLP-2005,2018,,CER,IMB,1,,Not recorded,H-M,-350,1500
SLP-2005,2320,,CER,IMP,3,50,Unidentified,H-M,-350,1500
SLP-2004,1277,,CER,PW,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,273,,CER,PW,2,,Classic- Medieval,H-M,-350,1500
SLP-2004,273,,CER,PW,2,,Classic- Medieval,H-M,-350,1500
SLP-2004,259,,CER,PW,5,,Classic- Medieval,H-M,-350,1500
SLP-2004,420,,CER,PW,1,,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,PW,13,80,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,PW,6,30,Classic- Medieval,H-M,-350,1500
SLP-2005,3569,,CER,PW,5,15,Classic- Medieval,H-M,-350,1500
SLP-2005,3576,,CER,PW,1,20,Classic- Medieval,H-M,-350,1500
SLP-2005,2602,,CER,PW,1,2,Classic- Medieval,H-M,-350,1500
SLP-2005,3224,,CER,PW,4,60,Not recorded,H-M,-350,1500
SLP-2005,3184,,CER,PW,1,5,Not recorded,H-M,-350,1500
SLP-2005,3226,,CER,PW,5,115,Not recorded,H-M,-350,1500
SLP-2005,2026,,CER,PW,3,,Not recorded,H-M,-350,1500
SLP-2005,3053,,CER,PW,1,25,Not recorded,H-M,-350,1500
SLP-2005,3585,,CER,PW,3,20,Not recorded,H-M,-350,1500
SLP-2005,2459,,CER,PW,1,10,Unidentified,H-M,-350,1500
SLP-2005,3583,,CER,RBT,5,335,Classic- Medieval,H-M,-350,1500
SLP-2004,259,,CER,STV,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,432,,CER,TIL,3,,Classic- Medieval,H-M,-350,1500
SLP-2004,427,,CER,TIL,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,425,,CER,TIL,1,,Classic- Medieval,H-M,-350,1500
SLP-2004,419,,CER,TIL,1,,Classic- Medieval,H-M,-350,1500
SLP-2005,3569,,CER,TIL,3,400,Classic- Medieval,H-M,-350,1500
SLP-2005,3586,,CER,TIL,2,130,Classic- Medieval,H-M,-350,1500
SLP-2005,2179,,CER,TIL,3,160,Unidentified,H-M,-350,1500
SLP-2005,2260,,CER,UN,11,190,Not recorded,H-M,-350,1500
SLP-2004,170,,CER,UNI,4,,Classic- Medieval,H-M,-350,1500
SLP-2004,259,,CER,UNI,6,,Classic- Medieval,H-M,-350,1500
SLP-2004,261,,CER,UNI,3,,Classic- Medieval,H-M,-350,1500
SLP-2004,485,,CER,UNI,3,,Classic- Medieval,H-M,-350,1500
SLP-2004,270,,CER,UNI,7,,Classic- Medieval,H-M,-350,1500
SLP-2004,256,,CER,UNI,8,,Classic- Medieval,H-M,-350,1500
SLP-2005,2259,,CER,UNI,1,25,Not recorded,H-M,-350,1500
SLP-2004,615,,CER,ARCH,2,,Classic,H-R,-350,500
SLP-2004,340,,CER,ARCH,1,,Classic,H-R,-350,500
SLP-2004,1188,,CER,ARCH,2,,Classic,H-R,-350,500
SLP-2004,422,,CER,ARCH,1,,Classic,H-R,-350,500
SLP-2004,187,,CER,AU,1,,Classic,H-R,-350,500
SLP-2004,185,,CER,AU,1,,Classic,H-R,-350,500
SLP-2004,243,,CER,AU,1,,Classic,H-R,-350,500
SLP-2004,595,,CER,AU,1,,Classic,H-R,-350,500
SLP-2004,386,,CER,AU,1,,Classic,H-R,-350,500
SLP-2004,43,,CER,BACINO,1,,Classic,H-R,-350,500
SLP-2004,187,,CER,BACINO,1,,Classic,H-R,-350,500
SLP-2004,122,,CER,BACINO,1,,Classic,H-R,-350,500
SLP-2004,686,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,187,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,1292,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,612,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,612,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,204,,CER,BG,2,,Classic,H-R,-350,500
SLP-2004,646,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,1185,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,622,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,594,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,1216,,CER,BG,1,,Classic,H-R,-350,500
SLP-2004,563,,CER,BG,2,,Classic,H-R,-350,500
SLP-2004,620,,CER,BG,2,,Classic,H-R,-350,500
SLP-2005,2421,,CER,BG,1,4,Classic,H-R,-350,500
SLP-2005,2421,,CER,BG,1,5,Classic,H-R,-350,500
SLP-2005,3042,,CER,BG,1,35,Classic,H-R,-350,500
SLP-2004,633,,CER,CC,4,,Classic,H-R,-350,500
SLP-2004,154,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,154,,CER,CC,4,,Classic,H-R,-350,500
SLP-2004,186,,CER,CC,5,,Classic,H-R,-350,500
SLP-2004,237,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,335,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,513,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,608,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,186,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,213,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,277,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,559,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,645,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,671,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,608,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,554,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,154,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,347,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,441,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,204,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,336,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,745,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1189,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1224,,CER,CC,4,,Classic,H-R,-350,500
SLP-2004,1188,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,1255,,CER,CC,6,,Classic,H-R,-350,500
SLP-2004,1217,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,522,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,243,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,188,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,194,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,573,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1225,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1280,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,224,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,622,,CER,CC,7,,Classic,H-R,-350,500
SLP-2004,678,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1189,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,1196,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,1224,,CER,CC,10,,Classic,H-R,-350,500
SLP-2004,1225,,CER,CC,2,,Classic,H-R,-350,500
SLP-2004,1279,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,321,,CER,CC,3,,Classic,H-R,-350,500
SLP-2004,346,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,547,,CER,CC,1,,Classic,H-R,-350,500
SLP-2004,1227,,CER,CC,4,,Classic,H-R,-350,500
SLP-2005,3551,,CER,CC,1,5,Classic,H-R,-350,500
SLP-2005,3576,,CER,CC,1,15,Classic,H-R,-350,500
SLP-2004,550,,CER,CD,2,,Classic,H-R,-350,500
SLP-2004,585,,CER,CD,1,,Classic,H-R,-350,500
SLP-2004,594,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,555,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,575,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,542,,CER,CP,7,,Classic,H-R,-350,500
SLP-2004,614,,CER,CP,4,,Classic,H-R,-350,500
SLP-2004,1224,,CER,CP,4,,Classic,H-R,-350,500
SLP-2004,587,,CER,CP,2,,Classic,H-R,-350,500
SLP-2004,175,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,259,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,421,,CER,CP,2,,Classic,H-R,-350,500
SLP-2004,551,,CER,CP,3,,Classic,H-R,-350,500
SLP-2004,556,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,560,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,586,,CER,CP,2,,Classic,H-R,-350,500
SLP-2004,603,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,628,,CER,CP,1,,Classic,H-R,-350,500
SLP-2004,1189,,CER,CP,1,,Classic,H-R,-350,500
SLP-2005,2010,,CER,CP,1,2,Classic,H-R,-350,500
SLP-2004,244,s,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,479,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,133,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,613,,CER,CW,12,,Classic,H-R,-350,500
SLP-2004,580,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,1217,,CER,CW,8,,Classic,H-R,-350,500
SLP-2004,594,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,742,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,183,,CER,CW,8,,Classic,H-R,-350,500
SLP-2004,194,,CER,CW,17,,Classic,H-R,-350,500
SLP-2004,604,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,740,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,220,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,1216,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,563,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,587,,CER,CW,30,1800,Classic,H-R,-350,500
SLP-2004,183,,CER,CW,13,,Classic,H-R,-350,500
SLP-2004,318,,CER,CW,6,,Classic,H-R,-350,500
SLP-2004,196,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,652,,CER,CW,13,,Classic,H-R,-350,500
SLP-2004,616,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,1295,,CER,CW,6,,Classic,H-R,-350,500
SLP-2004,1246,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,612,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,244,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,615,,CER,CW,9,,Classic,H-R,-350,500
SLP-2004,655,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,432,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,271,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,15,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,39,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,40,,CER,CW,8,,Classic,H-R,-350,500
SLP-2004,127,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,141,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,64,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,480,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,156,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,486,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,681,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,181,,CER,CW,9,,Classic,H-R,-350,500
SLP-2004,195,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,237,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,241,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,575,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,611,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,673,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,1184,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,281,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,9,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,11,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,13,,CER,CW,8,,Classic,H-R,-350,500
SLP-2004,29,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,67,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,77,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,93,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,144,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,155,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,159,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,171,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,177,,CER,CW,8,,Classic,H-R,-350,500
SLP-2004,181,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,181,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,182,,CER,CW,10,,Classic,H-R,-350,500
SLP-2004,195,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,218,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,221,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,278,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,292,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,319,,CER,CW,10,,Classic,H-R,-350,500
SLP-2004,327,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,348,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,353,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,463,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,468,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,541,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,547,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,547,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,555,,CER,CW,2,,Classic,H-R,-350,500
SLP-2004,574,,CER,CW,1,,Classic,H-R,-350,500
SLP-2004,591,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,599,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,610,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,632,,CER,CW,3,,Classic,H-R,-350,500
SLP-2004,635,,CER,CW,5,,Classic,H-R,-350,500
SLP-2004,652,,CER,CW,37,,Classic,H-R,-350,500
SLP-2004,655,,CER,CW,4,,Classic,H-R,-350,500
SLP-2004,681,,CER,CW,1,,Classic,H-R,-350,500
