Campaign,UnitID,Visitnr,SampleID,SiteID,Adm,Date,Type,Ware,Number,Weight,Fragment,Form,Fabric,Colour,Era,Period,Diameter,Inclusions,Decoration,Thickness,Parallel,Remarks
SLP-2005,2006,1,1,,ET,1-11-2005 00:00:00,CER,BG,1,,h,skyphos?,,b,Classic,H,,,,,,"probably horizontal handle from skyphos
propably horizontal handle from skyphos"
SLP-2005,2295,1,1,,TS,11-11-2005 00:00:00,CER,BG,1,20,w,jug,,a/b,Classic,H,,no,,,,"removed from drawing selection, Inside no gloss, closed form?but strange angle."
SLP-2005,2384,1,1,,ET,17-11-2005 00:00:00,CER,BG,1,5,b,,,d,Classic,H,,,,,,ring foot of bowl or skyphos
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,BG,1,35,b,bowl,,d,Classic,H/R,,yes,no,,,"Ringfoot of a bowl, beige clay with many impurities, local production. In this overall Roman context this possibly is an early exemple (Hellenistic?)."
SLP-2005,2702,1,1,,jp,29-11-2005 00:00:00,CER,BG,1,2,frag of base,,,,Classic,h,,,,,,"small but clear BG piece, part of base but not drawable"
SLP-2005,2014,1,1,,ET,1-11-2005 00:00:00,CER,BG,1,,r,,,"b
b",Classic,H,,,,,,"small horizontal lines on interior and exterior, ri
small horizontal incision lines on interior and exterior, rim too badly preserved for drawing
too badly preserved for drawing
horizontal incised lines on interior and exterior, rim too badly preserved for drawing"
SLP-2004,646,1,1,,MR,,CER,BG,1,,,,,,Classic,H-R,,,,,,SP
SLP-2004,1185,1,1,,MR,,CER,BG,1,,,,,,Classic,H-R,,,,,,SP
SLP-2005,2309,3,1,,ML,18-11-2005 00:00:00,CER,BG,3,10,w,,,"b, a1, d",Classic,H,,,,,,"Three different fabrics, one red frabric pres. Campana A. One orange fabric with many impurities, poss. Local production."
SLP-2005,2383,2,1,,jp,29-11-2005 00:00:00,CER,BG,1,5,w,,,a,Classic,H/LR,,,,,,to be checked see remarks
SLP-2005,2080,1,1,,ET,8-11-2005 00:00:00,CER,BG,1,1,r,,,d,Classic,H,,,,,,too small to reconstruct form
SLP-2005,2392,1,1,,ML,17-11-2005 00:00:00,CER,BG,1,5,w,closed shape,,e,Classic,H,,,,,,"traces of diluted black gloss, typical sandcolored clay, possible local production"
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,BG,1,5,b,ringfoot of an open shape,,c,Classic,R,,yes,no,,,"Traces of red gloss on outside, probably bad fired specimen."
SLP-2005,2297,2,1,,JP,30-11-2005 00:00:00,CER,BG,1,4,r,,,d,Classic,H,,,,,,TRY TO DRAW
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,BG,1,5,w,,,c,Classic,H,,,,,,"Typical red clay, possibly Campana A ware."
SLP-2005,2387,1,1,,ML,17-11-2005 00:00:00,CER,BG,1,5,h,skyphos,,d,Classic,H,,,,,,"u-shaped robust handle, local production?"
SLP-2004,279,1,1,,VDO,,CER,BG,1,,h,,,,Classic,H,,,,,,VERY BAD QUALITY
SLP-2004,346,1,1,,JP,,CER,BG,1,,h,,,,Classic,H,,,,,,"VERY STRANGE HANDLE, SEEMS TRAD FORM IN BG!"
SLP-2004,344,1,1,,JP,,CER,BG,1,,r,,,,Classic,H,,,,,,VERY WARED
SLP-2005,2310,2,1,,JP,30-11-2005 00:00:00,CER,BG,1,10,b,,,d,Classic,H,,,,,,VERY WORN
SLP-2005,2421,1,1,,JP,30-11-2005 00:00:00,CER,BG,1,4,w,,,d,Classic,H-R,,,,,,VERY WORN
SLP-2005,2421,1,1,,JP,30-11-2005 00:00:00,CER,BG,1,5,r,,,d towards grey,Classic,H-R,,,,,,VERY WORN
SLP-2005,2461,1,1,,ML,21-11-2005 00:00:00,CER,BG,1,1,w,,,a,Classic,H,,,,,,Very worn and small fragment
SLP-2005,2475,1,1,,ML,21-11-2005 00:00:00,CER,BG,1,1,w,,,e1,Classic,H,,,,,,"Very worn fragment with small traces of gloss, clay has a lot of impurities, probably a local production"
SLP-2005,243,4,1,,jp,29-11-2005 00:00:00,CER,BG,1,2,r,,,d,Classic,h,,,,,,very worn gloss
SLP-2005,3545,1,1,,JP,30-11-2005 00:00:00,CER,BG,1,5,r,,,d,Classic,H,,,,,,VERY WORN NOT POS TO DRAW
SLP-2005,2381,2,1,,jp,29-11-2005 00:00:00,CER,BG,1,10,b,skyphos?,,d,Classic,C-H,,,,,,worn gloss
SLP-2005,2031,1,1,,ET,1-11-2005 00:00:00,CER,BG,1,,w,,,"d
d",Classic,H,,,,,,"worn without gloss
worn, without gloss"
SLP-2005,258,3,1,,ET,7-11-2005 00:00:00,CER,BG,1,5,b,,,d,Classic,H,no,no,no,"0,7",,
SLP-2005,2388,1,1,,ET,17-11-2005 00:00:00,CER,BG,1,1,r,,,a,Classic,H,,no,no,,,
SLP-2005,2469,1,1,,ET,23-11-2005 00:00:00,CER,BG,1,1,r,small cup,,d,Classic,H,,no,no,,,
SLP-2005,244,2,1,,ET,17-11-2005 00:00:00,CER,BG,1,5,r,,,d,Classic,H,,no,no,,,
SLP-2005,3519,1,1,,ML,22-11-2005 00:00:00,CER,BG,1,1,r,bowl,,a,Classic,H,,,,,,
SLP-2005,2385,2,1,,jp,28-11-2005 00:00:00,CER,BG,1,20,b,,,a,Classic,C-H,,,,,,
SLP-2005,3229,1,1,,TS,30-11-2005 00:00:00,CER,BG,1,15,b,,,a,Classic,H,,,,,,
SLP-2005,3547,1,1,,TS,28-11-2005 00:00:00,CER,BG,1,5,h,,,a,Classic,H,,,,,,
SLP-2005,246,3,1,,ET/TS,11-11-2005 00:00:00,CER,BG,1,5,r,,,a,Classic,H,,no,,,,
SLP-2005,2298,1,1,,TS,11-11-2005 00:00:00,CER,BG,1,3,r,,,a,Classic,H,,,,,,
SLP-2005,243,2,1,,ET,10-11-2005 00:00:00,CER,BG,1,5,w,,,a,Classic,H,,,,,,
SLP-2005,246,2,1,,TS/ET,11-11-2005 00:00:00,CER,BG,1,1,,,,a,Classic,H,,,,,,
SLP-2005,3240,1,1,,TS,30-11-2005 00:00:00,CER,BG,1,5,,,,a,Classic,H,,,,,,
SLP-2005,3536,1,1,,TS,28-11-2005 00:00:00,CER,BG,1,2,,,,a,Classic,H,,,,,,
SLP-2005,3558,1,1,,TS,28-11-2005 00:00:00,CER,BG,1,2,,,,a,Classic,H,,,,,,
SLP-2005,3204,1,1,,ML,26-11-2005 00:00:00,CER,BG,1,1,w,,,a-d,Classic,H,,,,,,
SLP-2005,3593,1,1,,TS,30-11-2005 00:00:00,CER,BG,3,35,,,,a/d,Classic,H,,,,,,
SLP-2005,2343,1,1,,TS,15-11-2005 00:00:00,CER,BG,1,3,r,,,b,Classic,H,,,,,,
SLP-2005,2040,1,1,,ET,3-11-2005 00:00:00,CER,BG,1,5,w,,,b,Classic,H,,,,,,
SLP-2005,2291,1,1,,TS,10-11-2005 00:00:00,CER,BG,1,5,w,,,b,Classic,H,,,,,,
SLP-2005,2297,1,1,,TS,11-11-2005 00:00:00,CER,BG,1,2,,,,b,Classic,H,,,,,,
SLP-2005,3044,1,1,,ML,24-11-2005 00:00:00,CER,BG,1,1,r,,,c,Classic,H,,,,,,
SLP-2005,2000,1,1,,ET,3-11-2005 00:00:00,CER,BG,1,1,w,open,,d,Classic,H,,,,,,
SLP-2005,3043,1,1,,ML,22-11-2005 00:00:00,CER,BG,1,1,r,open shape,,d,Classic,H,,,,,,
SLP-2005,244,2,1,,ET,17-11-2005 00:00:00,CER,BG,1,5,h,skyphos,,d,Classic,H,,,,,,
SLP-2005,2310,2,1,,JP,30-11-2005 00:00:00,CER,BG,1,10,b,,,d,Classic,H,,,,,,
SLP-2005,3039,1,1,,ML,22-11-2005 00:00:00,CER,BG,1,5,b,,,d,Classic,H,,,,,,
SLP-2005,243,4,1,,jp,29-11-2005 00:00:00,CER,BG,1,2,r,,,d,Classic,h,,,,,,
SLP-2005,246,3,1,,ET/TS,11-11-2005 00:00:00,CER,BG,1,2,r,,,d,Classic,H,,no,,,,
SLP-2005,2310,2,1,,JP,30-11-2005 00:00:00,CER,BG,1,3,r,,,d,Classic,H,,,,,,
SLP-2005,2310,2,1,,JP,30-11-2005 00:00:00,CER,BG,1,20,r,,,d,Classic,H,,,,,,
SLP-2005,2460,1,1,,ET,22-11-2005 00:00:00,CER,BG,1,1,r,,,d,Classic,H,,,,,,
SLP-2005,244,2,1,,ET,17-11-2005 00:00:00,CER,BG,1,1,w,,,d,Classic,H,,,,,,
SLP-2005,2080,1,1,,ET,8-11-2005 00:00:00,CER,BG,2,5,w,,,d,Classic,H,,,,,,
SLP-2005,2399,1,1,,JP,30-11-2005 00:00:00,CER,BG,1,3,w,,,d,Classic,H,,,,,,
SLP-2005,2414,1,1,,JP,30-11-2005 00:00:00,CER,BG,1,15,w,,,d,Classic,H,,,,,,
SLP-2005,2464,1,1,,ET,23-11-2005 00:00:00,CER,BG,1,1,w,,,d,Classic,H,,,,,,
SLP-2005,2055,1,1,,ET,2-11-2005 00:00:00,CER,BG,1,30,,,,d,Classic,H,,,,,,
SLP-2005,2296,1,1,,TS/ET,11-11-2005 00:00:00,CER,BG,1,3,,,,d,Classic,H,,,,,,
SLP-2005,2382,1,1,,ET,16-11-2005 00:00:00,CER,BG,1,1,,,,d,Classic,H,,,,,,
SLP-2005,3241,1,1,,TS,30-11-2005 00:00:00,CER,BG,1,5,,,,d,Classic,H,,,,,,
SLP-2005,2342,1,1,,ML,18-11-2005 00:00:00,CER,BG,1,1,w,open shape,,e,Classic,H,,,,,,
SLP-2005,3038,1,1,,ML,22-11-2005 00:00:00,CER,BG,1,1,h,,,e,Classic,H,,,,,,
SLP-2005,3038,1,1,,ML,22-11-2005 00:00:00,CER,BG,1,1,w,,,e,Classic,H,,,,,,
SLP-2005,3187,1,1,,ML,23-11-2005 00:00:00,CER,BG,1,5,b,ringfoot,,g1,Classic,H,,,,,,
SLP-2005,2010,2,1,,ET,7-11-2005 00:00:00,CER,BG,1,1,w,open,,,Classic,H,,,,,,
SLP-2004,622,1,1,,DL,,CER,BG,1,,b,,,,Classic,H-R,,,,,,
SLP-2005,258,3,1,,ET,7-11-2005 00:00:00,CER,BG,2,5,w,,,,Classic,H,,,,,,
SLP-2004,594,1,1,,DL,,CER,BG,1,,w,,,,Classic,H-R,,,,,,
SLP-2004,1216,1,1,,V'DO,,CER,BG,1,,w,,,,Classic,H-R,,,,,,
SLP-2004,193,1,1,,,,CER,BG,3,,W/R,,,,Classic,H,,,,,,
SLP-2004,172,1,1,,TS,,CER,BG,4,,,,,,Classic,H,,,,,,
SLP-2004,184,1,1,,,,CER,BG,1,,,,,,Classic,H,,,,,,
SLP-2004,190,1,1,,,,CER,BG,2,,,,,,Classic,H,,,,,,
SLP-2004,563,1,1,,TS,,CER,BG,2,,,,,,Classic,H-R,,,,,,
SLP-2004,620,1,1,,JP,,CER,BG,2,,,,,,Classic,H-R,,,,,,
SLP-2004,259,1,1,,TS,,CER,BG,2,,,,,,Classic- Medieval,H-M,,,,,,
SLP-2005,2310,1,1,,TS,12-11-2005 00:00:00,CER,BG,1,5,r/b?,,,a,Not recorded,H,,,,,,
SLP-2005,3550,1,1,,TS,29-11-2005 00:00:00,CER,BG,1,3,,,,a,Not recorded,H,,,,,,
SLP-2005,2310,1,1,,TS,12-11-2005 00:00:00,CER,BG,1,25,b,,,b,Not recorded,H,,,,,,
SLP-2005,3053,1,1,,TS,29-11-2005 00:00:00,CER,BG,1,10,h,,,d,Not recorded,,,,,,,
SLP-2004,650,1,1,,ET,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,"1 pres., DS"
SLP-2004,203,1,1,,JP,,CER,BG,2,,w,,,,Unidentified,UNI,,,,,,1 very good gloss
SLP-2004,174,1,1,,MR,,CER,BG,1,,base,,,,Unidentified,H,,,,,,best parallel Morel 145a1 (p455) second half second century!
SLP-2004,547,1,1,,MR,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1138,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,637,1,1,,V.D.V,,CER,BG,1,,b,,,,Unidentified,UNI,,,,,,patera
SLP-2004,1200,1,1,,DL,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,Possibile trovare confronto????
SLP-2004,587,1,1,,JP,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,possibly BG (??????)
SLP-2004,593,1,1,,JP,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,,probably patera
SLP-2004,651,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,"red, hard fabric"
SLP-2004,1224,1,1,,MR,,CER,BG,7,,r,,,,Unidentified,UNI,,,,,,SP
SLP-2004,595,1,1,,MR,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1234,1,1,,MR,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,SP
SLP-2004,597,1,1,,JP,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,"strange form: first look for parallels, otherwise no drawing possible?????"
SLP-2004,1264,1,1,,DL,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,"vernice malconservata, rossastra"
SLP-2004,661,1,1,,JP,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,very hard
SLP-2004,575,1,1,,JP,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,"Morel 1530 series, 1534, probably",very small
SLP-2004,315,1,1,,JP,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,VERY WARED
SLP-2004,176,1,1,,,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,with band
SLP-2004,2,1,1,,MF,,CER,BG,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,123,1,1,,ET,,CER,BG,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,744,1,1,,JP,,CER,BG,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,1286,1,1,,DL,,CER,BG,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,551,1,1,,ET,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,604,1,1,,JP,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,609,1,1,,DL,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,653,1,1,,,,CER,BG,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,189,1,1,,,,CER,BG,1,,R?,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,BG,2,,r+w,,,,Unidentified,UNI,,,,,,
SLP-2004,556,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,624,1,1,,DL,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,630,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,634,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,652,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,675,1,1,,DL,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1179,1,1,,DL,,CER,BG,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,JP,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,VDO,,CER,BG,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,BG,4,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1252,1,1,,VDO,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1286,1,1,,DL,,CER,BG,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,DL,,CER,BG,3,,w+b,,,,Unidentified,UNI,,,,,,
SLP-2004,28,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,189,1,1,,,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,284,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,358,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,511,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,541,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,574,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,585,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,589,1,1,,MR,,CER,BG,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,606,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,614,1,1,,TS,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,619,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,623,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,632,1,1,,BS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,648,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,659,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,662,1,1,,TS,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,680,1,1,,TS,,CER,BG,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1185,1,1,,MR,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1196,1,1,,VDO,,CER,BG,2,,,,,,Unidentified,UNI,,,,,,
SLP-2008,2034,4,1,,MF,,CER,BT,3,260,,,,,Not recorded,,,,,,,DS
SLP-2008,2602,4,1,,TS,,CER,BT,16,3000,,,,,Not recorded,,,,,,,DS
SLP-2004,633,1,1,,JJ,,CER,CC,4,,3w/1r,,,,Classic,H-R,,,,,,3 DS
SLP-2004,154,1,1,,JJ,,CER,CC,1,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,154,1,1,,JJ,,CER,CC,4,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,186,1,1,,,,CER,CC,5,,W,,,,Classic,H-R,,,,,,DS
SLP-2004,237,1,1,,JP,,CER,CC,2,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,335,1,1,,JJ,,CER,CC,1,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,513,1,1,,JJ,,CER,CC,1,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,608,1,1,,JJ,,CER,CC,1,,w,,,,Classic,H-R,,,,,,DS
SLP-2004,186,1,1,,,,CER,CC,3,,,,,,Classic,H-R,,,,,,DS
SLP-2004,213,1,1,,MR,,CER,CC,1,,,,,,Classic,H-R,,,,,,DS
SLP-2004,277,1,1,,JP,,CER,CC,1,,,,,,Classic,H-R,,,,,,DS
SLP-2004,559,1,1,,TS,,CER,CC,3,,,,,,Classic,H-R,,,,,,DS
SLP-2004,645,1,1,,V..D.O,,CER,CC,2,,,,,,Classic,H-R,,,,,,DS
SLP-2004,671,1,1,,JJ,,CER,CC,2,,,,,,Classic,H-R,,,,,,DS
SLP-2004,1240,1,1,,MR,,CER,CC,3,,,,,,Classic,R-LR,,,,,,DS
SLP-2004,608,1,1,,JJ,,CER,CC,2,,,,,,Classic,H-R,,,,,,"DS, badly eroded surface"
SLP-2004,554,1,1,,JJ,,CER,CC,1,,,,,,Classic,H-R,,,,,,"DS, no outer edges"
SLP-2004,154,1,1,,JJ,,CER,CC,1,,b,,,,Classic,H-R,,,,,,"DS, too small to draw"
SLP-2004,201,1,1,,TS,,CER,CC,1,,l,,,,Classic,A-H,,,,,,knob
SLP-2004,347,1,1,,JP,,CER,CC,2,,L/B,,,,Classic,H-R,,,,,,LID FROM VERY LARGE CC
SLP-2004,193,1,1,,,,CER,CC,3,,,,,,Classic,A-H,,,,,,LIKE IMPASTO COARSE WARE
SLP-2004,43,1,1,,,,CER,CC,1,,,,,aa1,Classic,H1-H2,,,,"0,6",,"nice rim. Red/orange with some greyish. Clear wheel lines, and inside hard-edged angles. Type seems to recall Rainini 328 and Yntema 500-501, = 3rd 2nd BC. But fabric seems R."
SLP-2004,441,1,1,,,,CER,CC,1,,r,,,,Classic,H-R,,,,,,no curve! Possibly lid of cooking pot?
SLP-2004,204,1,1,,JP,,CER,CC,2,,"b, r, w",,,,Classic,H-R,,,,,,"not destroyed, black coarse ware"
SLP-2004,336,1,1,,MR,,CER,CC,3,,r,,,,Classic,H-R,,,,,,PROB HELL
SLP-2004,745,1,1,,DL,,CER,CC,1,,r,,,,Classic,H-R,,,,,,probably olla
SLP-2004,1189,1,1,,DL,,CER,CC,1,,r,,,,Classic,H-R,,,,,,probably olla
SLP-2004,1284,1,1,,MR,,CER,CC,3,,L,,,,Classic,H-LR,,,,,,SP
SLP-2004,1224,1,1,,MR,,CER,CC,4,,r,,,,Classic,H-R,,,,,,SP
SLP-2004,1188,1,1,,MR,,CER,CC,3,,,,,,Classic,H-R,,,,,,SP
SLP-2004,1255,1,1,,MR,,CER,CC,6,,,,,,Classic,H-R,,,,,,SP
SLP-2004,1217,1,1,,MR,,CER,CC,3,,r,,,,Classic,H-R,,,,,,SP (H?)
SLP-2004,522,1,1,,JJ,,CER,CC,1,,w,,,,Classic,H-R,,,,,,to be drawn
SLP-2004,190,1,1,,,,CER,CC,1,,r,,,,Classic,H,,,,,,"TYPIC H. A MANDORLA RIM, See Rainini 127, but other fabric. Core is black black. Evt also Capini 1984 fig 14, 115, but less convincing."
SLP-2004,243,1,1,,,,CER,CC,2,,,,,,Classic,H-R,,,,,,white inclusions!
SLP-2004,417,1,1,,MR,,CER,CC,1,,,,,black outside brown inside,Classic,R-LR,,,,,,
SLP-2005,2385,2,1,,jp,28-11-2005 00:00:00,CER,CC,1,55,b,,,c1,Classic,r,,,,,,
SLP-2005,3549,1,1,,JP,30-11-2005 00:00:00,CER,CC,1,10,b,,,f1,Classic,R-LR,,,,,,
SLP-2005,3549,1,1,,JP,30-11-2005 00:00:00,CER,CC,1,3,w,,,f1,Classic,R-LR,,,,,,
SLP-2005,3551,1,1,,TS,30-11-2005 00:00:00,CER,CC,1,5,,,,f1,Classic,H-R,,,,,,
SLP-2005,3593,1,1,,TS,30-11-2005 00:00:00,CER,CC,3,75,,,,f1/g1,Classic,H-LR,,,,,,
SLP-2005,3576,1,1,,TS,29-11-2005 00:00:00,CER,CC,1,15,b,,,g1,Classic,H-R,,,,,,
SLP-2004,188,1,1,,,,CER,CC,1,,B,,,,Classic,H-R,,,,,,
SLP-2004,194,1,1,,,,CER,CC,1,,L,,,,Classic,H-R,,,,,,
SLP-2004,573,1,1,,DL,,CER,CC,1,,r,,,,Classic,H-R,,,,,,
SLP-2004,1225,1,1,,DL,,CER,CC,1,,r,,,,Classic,H-R,,,,,,
SLP-2004,1280,1,1,,DL,,CER,CC,1,,r,,,,Classic,H-R,,,,,,
SLP-2004,224,1,1,,JP,,CER,CC,1,,w,,,,Classic,H-R,,,,,,
SLP-2004,426,1,1,,DL,,CER,CC,1,,w,,,,Classic,LR,,,,,,
SLP-2004,622,1,1,,DL,,CER,CC,7,,w,,,,Classic,H-R,,,,,,
SLP-2004,678,1,1,,DL,,CER,CC,1,,w,,,,Classic,H-R,,,,,,
SLP-2004,1189,1,1,,DL,,CER,CC,2,,w,,,,Classic,H-R,,,,,,
SLP-2004,1196,1,1,,DL,,CER,CC,3,,w,,,,Classic,H-R,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CC,10,,w,,,,Classic,H-R,,,,,,
SLP-2004,1225,1,1,,DL,,CER,CC,2,,w,,,,Classic,H-R,,,,,,
SLP-2004,1279,1,1,,DL,,CER,CC,1,,w,,,,Classic,H-R,,,,,,
SLP-2004,321,1,1,,MR,,CER,CC,3,,,,,,Classic,H-R,,,,,,
SLP-2004,324,1,1,,,,CER,CC,2,,,,,,Classic,LR,,,,,,
SLP-2004,346,1,1,,JP,,CER,CC,1,,,,,,Classic,H-R,,,,,,
SLP-2004,547,1,1,,MR,,CER,CC,1,,,,,,Classic,H-R,,,,,,
SLP-2004,1227,1,1,,DL,,CER,CC,4,,,,,,Classic,H-R,,,,,,
SLP-2004,57,1,1,,JJ,,CER,CC,1,,b,,,,Classic- Medieval,R-M,,,,,,residu present against inside
SLP-2004,340,1,1,,DL,,CER,CC,12,,w,,,,Classic- Medieval,LR-M,,,,,,
SLP-2004,1267,1,1,,DL,,CER,CC,1,,,,,,Classic- Medieval,LR-M,,,,,,
SLP-2004,154,1,1,,JJ,,CER,CC,1,,w,,,,Medieval,M?,,,,,,DS
SLP-2005,3540,1,1,,TS,28-11-2005 00:00:00,CER,CC,1,10,b,,,d1/f1,Not recorded,H-LR,,,,,,
SLP-2005,3578,1,1,,TS,29-11-2005 00:00:00,CER,CC,1,45,,,,g1,Not recorded,H-M,,,,,,
SLP-2004,1225,1,1,,MR,,CER,CC,1,,,,,,Prehistoric- Classic,IA-H,,,,,,SP
SLP-2004,546,1,1,,TS,,CER,CC,2,,,,,,Unidentified,UNI,,,,,,1 preserved
SLP-2004,316,1,1,,JJ,,CER,CC,1,,b,,,,Unidentified,UNI,,,,,,BAD QUALITY
SLP-2004,57,1,1,,JJ,,CER,CC,1,,r,,,,Unidentified,UNI,,,,,,"destroyed, 100? Small lobe? Drawn"
SLP-2004,688,1,1,,JJ,,CER,CC,1,,w,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,MR,,CER,CC,2,,,,,,Unidentified,UNI,,,,,,"DS, very coarse, a sort of impastoid"
SLP-2004,554,1,1,,JJ,,CER,CC,3,,w,,,,Unidentified,UNI,,,,,,"DS, very small fragments"
SLP-2004,649,1,1,,TS,,CER,CC,1,,r,,,,Unidentified,UNI,,,,,,olla con orlo a mandorla: v. vitove dep. Campadino
SLP-2004,57,1,1,,JJ,,CER,CC,1,,b,,,,Unidentified,UNI,,,,,,residu present against inside
SLP-2004,1185,1,1,,MR,,CER,CC,1,,b,,,,Unidentified,UNI,,,,,,SP
SLP-2004,1150,1,1,,JJ,,CER,CC,1,,base,,,,Unidentified,UNI,,,,,,to be drawn
SLP-2004,158,1,1,,DL,,CER,CC,1,,b,,,,Unidentified,UNI,,,,,,
SLP-2004,1185,1,1,,MR,,CER,CC,3,,h+r,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CC,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1253,1,1,,DL,,CER,CC,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,262,1,1,,DL,,CER,CC,3,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1224,1,1,,DL,,CER,CC,12,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1238,1,1,,DL,,CER,CC,2,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1253,1,1,,DL,,CER,CC,5,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1280,1,1,,DL,,CER,CC,7,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,545,1,1,,TS,,CER,CC,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,605,1,1,,MR,,CER,CC,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,653,1,1,,,,CER,CC,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1254,1,1,,DL,,CER,CC,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,550,1,1,,TS,,CER,CD,2,,,,,,Classic,H-R,,,,,,rather big for CD..
SLP-2004,585,1,1,,TS,,CER,CD,1,,,,,,Classic,H-R,,,,,,
